word,count,relative_use
cambodia,1,1.56563126253e-05
role,15,0.000234844689379
ambitious,4,6.2625250501e-05
irresistible,1,1.56563126253e-05
roll,3,4.69689378758e-05
's,4,6.2625250501e-05
maimed,1,1.56563126253e-05
muslims,1,1.56563126253e-05
intent,1,1.56563126253e-05
professional,1,1.56563126253e-05
rolling,2,3.13126252505e-05
workers',1,1.56563126253e-05
time,137,0.00214491482966
push,4,6.2625250501e-05
breadth,1,1.56563126253e-05
cincinnati,1,1.56563126253e-05
finger-pointing,1,1.56563126253e-05
chain,1,1.56563126253e-05
whoever,1,1.56563126253e-05
boo-o-othe,2,3.13126252505e-05
chair,2,3.13126252505e-05
grappled,1,1.56563126253e-05
carpenters,1,1.56563126253e-05
veterans,2,3.13126252505e-05
paychecks,1,1.56563126253e-05
refinance,1,1.56563126253e-05
choice,28,0.000438376753507
embark,1,1.56563126253e-05
gloomy,1,1.56563126253e-05
mourn,2,3.13126252505e-05
stays,3,4.69689378758e-05
exact,1,1.56563126253e-05
minute,3,4.69689378758e-05
tear,3,4.69689378758e-05
leave,13,0.000203532064128
solved,2,3.13126252505e-05
depositors,1,1.56563126253e-05
settle,3,4.69689378758e-05
subway,1,1.56563126253e-05
team,5,7.82815631263e-05
world-shaking,1,1.56563126253e-05
prevent,3,4.69689378758e-05
spiritual,1,1.56563126253e-05
sign,8,0.000125250501002
educate,3,4.69689378758e-05
celebrated,4,6.2625250501e-05
realizing,1,1.56563126253e-05
current,3,4.69689378758e-05
toxic-waste,1,1.56563126253e-05
ground,13,0.000203532064128
boost,2,3.13126252505e-05
drafted,1,1.56563126253e-05
jury,1,1.56563126253e-05
grandparents,2,3.13126252505e-05
understanding,3,4.69689378758e-05
contemplate,2,3.13126252505e-05
address,16,0.000250501002004
alone,22,0.000344438877756
along,15,0.000234844689379
momentous,1,1.56563126253e-05
brilliant,1,1.56563126253e-05
studied,1,1.56563126253e-05
funded,3,4.69689378758e-05
accomplished,3,4.69689378758e-05
crumbled,1,1.56563126253e-05
studies,1,1.56563126253e-05
tasks,2,3.13126252505e-05
love,17,0.000266157314629
saints,1,1.56563126253e-05
prefer,1,1.56563126253e-05
marvelous,1,1.56563126253e-05
save-later,1,1.56563126253e-05
forefront,1,1.56563126253e-05
red,1,1.56563126253e-05
single-parent,1,1.56563126253e-05
working,23,0.000360095190381
positive,4,6.2625250501e-05
cherished,1,1.56563126253e-05
wondering,1,1.56563126253e-05
scope,6,9.39378757515e-05
loving,3,4.69689378758e-05
afford,7,0.000109594188377
refrain,1,1.56563126253e-05
approving,1,1.56563126253e-05
everywhere,10,0.000156563126253
virtue,3,4.69689378758e-05
behalf,6,9.39378757515e-05
involve,4,6.2625250501e-05
pretend,1,1.56563126253e-05
abortion,1,1.56563126253e-05
believer,1,1.56563126253e-05
believes,2,3.13126252505e-05
values,16,0.000250501002004
believed,6,9.39378757515e-05
mirrors,1,1.56563126253e-05
awesome,1,1.56563126253e-05
intransigent,1,1.56563126253e-05
unveiled,1,1.56563126253e-05
allowed,3,4.69689378758e-05
offense,1,1.56563126253e-05
stole,1,1.56563126253e-05
agendas,1,1.56563126253e-05
winter,1,1.56563126253e-05
divided,5,7.82815631263e-05
lulac,1,1.56563126253e-05
elephant,1,1.56563126253e-05
technocrat,1,1.56563126253e-05
harderthe,2,3.13126252505e-05
fueled,1,1.56563126253e-05
date,6,9.39378757515e-05
such,34,0.000532314629259
data,1,1.56563126253e-05
natural,3,4.69689378758e-05
sectors,1,1.56563126253e-05
ss,3,4.69689378758e-05
yielding,1,1.56563126253e-05
st,7,0.000109594188377
so,171,0.00267722945892
wolves,1,1.56563126253e-05
pulled,1,1.56563126253e-05
unacceptable,2,3.13126252505e-05
years,94,0.00147169338677
course,21,0.00032878256513
yearn,2,3.13126252505e-05
tore,1,1.56563126253e-05
thumb,1,1.56563126253e-05
internationally,1,1.56563126253e-05
jim,6,9.39378757515e-05
troubles,4,6.2625250501e-05
tort,1,1.56563126253e-05
suspicion,1,1.56563126253e-05
``slippery,1,1.56563126253e-05
suspension,2,3.13126252505e-05
bipartisan,7,0.000109594188377
decades,9,0.000140906813627
civilian,1,1.56563126253e-05
smarter,1,1.56563126253e-05
courageously,2,3.13126252505e-05
nation,85,0.00133078657315
retrain,1,1.56563126253e-05
drilling,1,1.56563126253e-05
arriving,1,1.56563126253e-05
twilight,1,1.56563126253e-05
maintaining,2,3.13126252505e-05
matched,1,1.56563126253e-05
establishing,3,4.69689378758e-05
instability,3,4.69689378758e-05
amnesty,1,1.56563126253e-05
quarter,1,1.56563126253e-05
stalling,1,1.56563126253e-05
square,1,1.56563126253e-05
bursting,1,1.56563126253e-05
breakthrough,1,1.56563126253e-05
byelorussia's,2,3.13126252505e-05
sponsor,1,1.56563126253e-05
entering,3,4.69689378758e-05
seriously,2,3.13126252505e-05
investigation,4,6.2625250501e-05
suggesting,1,1.56563126253e-05
formula,2,3.13126252505e-05
demoralization,1,1.56563126253e-05
cooperatively,3,4.69689378758e-05
million,17,0.000266157314629
incentives,9,0.000140906813627
possibility,2,3.13126252505e-05
quite,4,6.2625250501e-05
complicated,1,1.56563126253e-05
intensely,1,1.56563126253e-05
