word,count,relative_use
halls,1,1.05309715874e-05
happy,8,8.42477726995e-05
therefrom,1,1.05309715874e-05
offer,2,2.10619431749e-05
forming,2,2.10619431749e-05
populous,3,3.15929147623e-05
argument---some,1,1.05309715874e-05
safeguard,1,1.05309715874e-05
blockading,2,2.10619431749e-05
considered,18,0.000189557488574
problematical---while,1,1.05309715874e-05
unanimous,6,6.31858295246e-05
dues,2,2.10619431749e-05
examples,2,2.10619431749e-05
passenger,2,2.10619431749e-05
adopt,15,0.000157964573812
liberal,9,9.47787442869e-05
state---we,1,1.05309715874e-05
proves,3,3.15929147623e-05
exist,7,7.37168011121e-05
dealer,2,2.10619431749e-05
negotiations,1,1.05309715874e-05
protested,2,2.10619431749e-05
floor,3,3.15929147623e-05
actor,2,2.10619431749e-05
uttered,1,1.05309715874e-05
republic,20,0.000210619431749
taney,1,1.05309715874e-05
equal'',1,1.05309715874e-05
steamship,1,1.05309715874e-05
intend,3,3.15929147623e-05
exempted,1,1.05309715874e-05
intent,1,1.05309715874e-05
cleaver,2,2.10619431749e-05
entrust,4,4.21238863498e-05
domingo,1,1.05309715874e-05
time,123,0.00129530950525
push,3,3.15929147623e-05
conferred,2,2.10619431749e-05
corps,3,3.15929147623e-05
whoever,6,6.31858295246e-05
chair,2,2.10619431749e-05
vet,1,1.05309715874e-05
gratulation,2,2.10619431749e-05
persevere,1,1.05309715874e-05
pursuant,1,1.05309715874e-05
navigable,1,1.05309715874e-05
choice,12,0.000126371659049
gloomy,2,2.10619431749e-05
fullest,1,1.05309715874e-05
exact,6,6.31858295246e-05
nature---opposition,1,1.05309715874e-05
tear,5,5.26548579372e-05
leave,17,0.000179026516986
settle,4,4.21238863498e-05
prevent,25,0.000263274289686
occurrence,1,1.05309715874e-05
insignificant,2,2.10619431749e-05
sigh,2,2.10619431749e-05
prediction,1,1.05309715874e-05
chopping,4,4.21238863498e-05
educate,1,1.05309715874e-05
exempts,1,1.05309715874e-05
jeopardy,1,1.05309715874e-05
current,4,4.21238863498e-05
father-land,2,2.10619431749e-05
drafted,1,1.05309715874e-05
states---demand,1,1.05309715874e-05
understanding,31,0.000326460119211
contemplate,1,1.05309715874e-05
address,16,0.000168495545399
alone,14,0.000147433602224
muskets,1,1.05309715874e-05
along,8,8.42477726995e-05
momentous,3,3.15929147623e-05
redemption,3,3.15929147623e-05
brilliant,1,1.05309715874e-05
wherever,9,9.47787442869e-05
commonly,1,1.05309715874e-05
brazilian,1,1.05309715874e-05
accomplished,1,1.05309715874e-05
engineer,1,1.05309715874e-05
love,9,9.47787442869e-05
disenthrall,1,1.05309715874e-05
logical,4,4.21238863498e-05
bloody,6,6.31858295246e-05
logically,1,1.05309715874e-05
red,6,6.31858295246e-05
undergone,1,1.05309715874e-05
working,5,5.26548579372e-05
positive,4,4.21238863498e-05
angry,8,8.42477726995e-05
by,671,0.00706628193517
cherished,3,3.15929147623e-05
opposed,13,0.000136902630637
scope,2,2.10619431749e-05
introducing,3,3.15929147623e-05
afford,4,4.21238863498e-05
apparent,9,9.47787442869e-05
oregon,7,7.37168011121e-05
odious,1,1.05309715874e-05
ignorant,1,1.05309715874e-05
virtue,6,6.31858295246e-05
easiest,1,1.05309715874e-05
behalf,11,0.000115840687462
originally,3,3.15929147623e-05
pretend,1,1.05309715874e-05
believes,8,8.42477726995e-05
believed,28,0.000294867204448
webster,7,7.37168011121e-05
hides,2,2.10619431749e-05
allowed,12,0.000126371659049
offense,3,3.15929147623e-05
[not],2,2.10619431749e-05
winter,1,1.05309715874e-05
unintentional,1,1.05309715874e-05
divided,12,0.000126371659049
receivability,1,1.05309715874e-05
lighten,1,1.05309715874e-05
hudsons,1,1.05309715874e-05
strictness,1,1.05309715874e-05
congress---that,1,1.05309715874e-05
spot,2,2.10619431749e-05
applications,2,2.10619431749e-05
improving,3,3.15929147623e-05
such,236,0.00248530929464
disagreeable,2,2.10619431749e-05
natural,9,9.47787442869e-05
conscious,2,2.10619431749e-05
yielding,3,3.15929147623e-05
st,18,0.000189557488574
thunders,2,2.10619431749e-05
so,329,0.00346468965227
noteworthy,1,1.05309715874e-05
years,85,0.000895132584932
course,39,0.00041070789191
omitting,1,1.05309715874e-05
tendency,6,6.31858295246e-05
constituted,7,7.37168011121e-05
derive,2,2.10619431749e-05
haughty,2,2.10619431749e-05
long-felt,1,1.05309715874e-05
courtthe,1,1.05309715874e-05
torn,3,3.15929147623e-05
troubles,2,2.10619431749e-05
constitutes,6,6.31858295246e-05
decreased,2,2.10619431749e-05
troubled,2,2.10619431749e-05
instantly,6,6.31858295246e-05
thereby,19,0.000200088460161
reaccept,2,2.10619431749e-05
nation,73,0.000768760925883
compelled,1,1.05309715874e-05
arriving,2,2.10619431749e-05
reckoning,1,1.05309715874e-05
maintaining,7,7.37168011121e-05
establishing,9,9.47787442869e-05
heresies,2,2.10619431749e-05
amnesty,1,1.05309715874e-05
quarter,10,0.000105309715874
repaired,1,1.05309715874e-05
revere,2,2.10619431749e-05
square,5,5.26548579372e-05
